dataset,file,layer,sequence,batch_id,request_class,address,bytes,producer_sequence,producer_ready_cycle,enqueue_cycle,first_issue_cycle,completion_cycle
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,410,0,input,27662336,57344,0,514,514,95722,102468
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,411,0,input,27729920,45056,0,514,514,96772,101582
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,412,0,input,27797504,65536,0,514,514,95472,103182
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,413,0,input,27865088,57344,0,514,514,96446,102516
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,414,0,input,27932672,61440,0,514,514,96548,103204
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,415,0,input,28004352,61440,0,514,514,96466,103226
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,416,0,input,28088320,65536,0,514,514,96622,97738
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,417,0,input,28155904,65536,0,514,514,96972,103882
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,418,0,input,28231680,63488,0,514,514,96406,103822
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,419,0,input,28297216,61440,0,514,514,96456,99070
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,420,0,input,28383232,65536,0,514,514,97726,99278
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,421,0,input,28452864,65536,0,514,514,98068,99502
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,422,0,input,28518400,57344,0,514,514,98168,104854
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,423,0,input,28583936,65536,0,514,514,99490,100422
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,424,0,input,28649472,63488,0,514,514,99524,101984
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,425,0,input,28721152,63488,0,514,514,99564,102200
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,426,0,input,28788736,59392,0,514,514,99556,105466
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,427,0,input,28856320,59392,0,514,514,100410,106924
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,428,0,input,28921856,63488,0,514,514,100476,107002
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,429,0,input,28989440,65536,0,514,514,100516,107848
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,430,0,input,29054976,65536,0,514,514,100614,107878
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,431,0,input,29122560,65536,0,514,514,102222,103042
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,432,0,input,29192192,63488,0,514,514,101362,103728
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,433,0,input,29259776,63488,0,514,514,102294,108656
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,434,0,input,29327360,59392,0,514,514,102254,107090
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,435,0,input,29394944,63488,0,514,514,103030,109638
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,436,0,input,29460480,63488,0,514,514,103096,109652
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,437,0,input,29526016,65536,0,514,514,103128,109806
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,438,0,input,29599744,65536,0,514,514,103160,109836
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,439,0,input,29665280,63488,0,514,514,103824,109724
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,440,0,input,29734912,65536,0,514,514,103214,109914
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,441,0,input,29802496,55296,0,514,514,103816,108856
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,442,0,input,29880320,59392,0,514,514,103894,109788
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,443,0,input,29945856,61440,0,514,514,103922,109934
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,444,0,input,30011392,61440,0,514,514,103952,109948
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,445,0,input,30076928,63488,0,514,514,103998,111280
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,446,0,input,30148608,65536,0,514,514,103878,106090
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,447,0,input,30216192,61440,0,514,514,104052,106258
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,448,0,input,30287872,65536,0,514,514,104054,112046
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,449,0,input,30353408,65536,0,514,514,104160,112076
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,450,0,input,30420992,59392,0,514,514,106246,113378
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,451,0,input,30486528,61440,0,514,514,106406,114148
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,452,0,input,30554112,51200,0,514,514,106848,112708
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,453,0,input,30625792,65536,0,514,514,106464,114214
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,454,0,input,30695424,63488,0,514,514,106918,115492
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,455,0,input,30765056,65536,0,514,514,107034,115664
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,456,0,input,30830592,65536,0,514,514,107052,115678
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,457,0,input,30898176,65536,0,514,514,107610,116466
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,458,0,input,30965760,59392,0,514,514,107636,115612
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,459,0,input,31037440,57344,0,514,514,107634,115598
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,460,0,input,31105024,47104,0,514,514,107680,113536
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,461,0,input,31170560,57344,0,514,514,107696,115638
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,462,0,input,31238144,63488,0,514,514,106998,116504
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,463,0,input,31303680,63488,0,514,514,107228,116518
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,464,0,input,31375360,65536,0,514,514,107782,117152
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,465,0,input,31442944,65536,0,514,514,107326,116702
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,466,0,input,31508480,55296,0,514,514,108732,116576
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,467,0,input,31592448,63488,0,514,514,108650,116716
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,468,0,input,31657984,55296,0,514,514,108682,115878
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,469,0,input,31727616,63488,0,514,514,107862,110768
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,470,0,input,31795200,61440,0,514,514,110756,111008
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,471,0,input,31864832,65536,0,514,514,109764,111248
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,472,0,input,31930368,61440,0,514,514,109878,117190
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,473,0,input,31995904,65536,0,514,514,111270,118872
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,474,0,input,32071680,65536,0,514,514,111328,118910
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,475,0,input,32137216,63488,0,514,514,111472,118902
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,476,0,input,32223232,59392,0,514,514,112036,116916
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,477,0,input,32290816,57344,0,514,514,112064,116998
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,478,0,input,32356352,61440,0,514,514,112094,117110
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,479,0,input,32421888,61440,0,514,514,112112,119072
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,480,0,input,32487424,59392,0,514,514,112126,120070
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,481,0,input,32552960,63488,0,514,514,112142,120768
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,482,0,input,32620544,57344,0,514,514,112186,120098
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,483,0,input,32686080,61440,0,514,514,112200,120782
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,484,0,input,32751616,59392,0,514,514,112244,120224
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,485,0,input,32817152,65536,0,514,514,112258,120832
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,486,0,input,32884736,63488,0,514,514,112062,120170
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,487,0,input,32950272,55296,0,514,514,112158,119150
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,488,0,input,33021952,63488,0,514,514,113140,115224
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,489,0,input,33087488,65536,0,514,514,114140,115456
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,490,0,input,33157120,57344,0,514,514,114342,122662
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,491,0,input,33224704,65536,0,514,514,115464,123480
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,492,0,input,33292288,59392,0,514,514,115444,117784
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,493,0,input,33366016,63488,0,514,514,115486,117982
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,494,0,input,33433600,63488,0,514,514,115562,124252
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,495,0,input,33499136,63488,0,514,514,115614,124282
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,496,0,input,33564672,57344,0,514,514,116462,124344
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,497,0,input,33636352,61440,0,514,514,116460,124480
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,498,0,input,33701888,57344,0,514,514,116544,124326
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,499,0,input,33767424,63488,0,514,514,116604,124518
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,500,0,input,33835008,59392,0,514,514,117164,124524
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,501,0,input,33902592,63488,0,514,514,118020,125314
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,502,0,input,33968128,57344,0,514,514,118034,124552
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,503,0,input,34033664,65536,0,514,514,118078,125352
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,504,0,input,34099200,65536,0,514,514,118092,125366
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,505,0,input,34168832,65536,0,514,514,117970,125290
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,506,0,input,34234368,65536,0,514,514,118032,125304
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,507,0,input,34299904,65536,0,514,514,118110,125336
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,508,0,input,34365440,55296,0,514,514,118892,119844
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,509,0,input,34430976,65536,0,514,514,118924,126726
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,510,0,input,34496512,61440,0,514,514,119022,126616
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,511,0,input,34566144,57344,0,514,514,119866,126654
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,512,0,input,34633728,63488,0,514,514,119832,126672
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,513,0,input,34699264,61440,0,514,514,119900,126688
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,514,0,input,34766848,65536,0,514,514,119968,126756
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,515,0,input,34838528,57344,0,514,514,119992,122390
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,516,0,input,34904064,63488,0,514,514,120760,122590
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,517,0,input,34971648,65536,0,514,514,120828,129084
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,518,0,input,35041280,61440,0,514,514,121562,129098
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,519,0,input,35115008,65536,0,514,514,121606,129158
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,520,0,input,35180544,57344,0,514,514,122578,129118
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,521,0,input,35248128,65536,0,514,514,122692,129210
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,522,0,input,35313664,65536,0,514,514,122822,129236
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,523,0,input,35381248,59392,0,514,514,123360,129284
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,524,0,input,35446784,63488,0,514,514,124242,131104
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,525,0,input,35526656,61440,0,514,514,124286,131258
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,526,0,input,35592192,63488,0,514,514,124300,131296
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,527,0,input,35659776,63488,0,514,514,124276,131162
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,528,0,input,35760128,57344,0,514,514,124334,131072
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,529,0,input,35825664,63488,0,514,514,124378,131236
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,530,0,input,35911680,57344,0,514,514,124706,126106
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,531,0,input,35987456,59392,0,514,514,125226,126312
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,532,0,input,36052992,63488,0,514,514,125258,126534
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,533,0,input,36122624,55296,0,514,514,125376,131318
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,534,0,input,36188160,65536,0,514,514,126632,132940
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,535,0,input,36255744,65536,0,514,514,127102,133282
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,536,0,input,36329472,65536,0,514,514,127128,133296
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,537,0,input,36403200,55296,0,514,514,127176,133002
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,538,0,input,36474880,61440,0,514,514,126738,133600
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,539,0,input,36550656,61440,0,514,514,127242,133638
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,540,0,input,36630528,65536,0,514,514,126768,133858
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,541,0,input,36708352,65536,0,514,514,126716,128876
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,542,0,input,36773888,47104,0,514,514,126748,128978
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,543,0,input,36839424,49152,0,514,514,126790,131648
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,544,0,input,36907008,65536,0,514,514,126970,133682
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,545,0,input,36972544,57344,0,514,514,129258,130088
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,546,0,input,37054464,59392,0,514,514,129292,134328
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,547,0,input,37120000,43008,0,514,514,129326,133902
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,548,0,input,37185536,63488,0,514,514,129360,136474
pubmed,paper_paper_gcn_pubmed_latency-aware_independent_sparse-on_priority-batch-class_mapping-low-bits_seed-1_scope-aggregation_layer-0.json,0,549,0,input,37255168,65536,0,514,514,130076,130950
